municipality,year,week,season,ndvi,evi,temperature,temperature_max,temperature_min,rainfall_total,humidity,solar_radiation,wind_speed
Ligao,2014,29,Wet,0.2307,0.1766,26.91714286,28.35,25.94,251.47,87.82571428571428,14.082857142857142,2.93
Ligao,2014,31,Wet,0.6997,0.4586,26.59857143,27.46,25.65,58.88,87.71714285714286,13.817142857142857,3.462857142857143
Ligao,2014,32,Wet,0.7479,0.5004,26.61142857,27.01,26.0,24.25,89.2057142857143,14.514285714285714,3.618571428571428
Ligao,2014,33,Wet,0.638,0.4953,27.13,27.6,26.35,0.04,85.44142857142857,21.215714285714284,2.8385714285714285
Ligao,2014,34,Wet,0.4296,0.2957,27.4,28.6,26.94,24.17,82.36857142857141,20.65428571428572,1.5400000000000005
Ligao,2014,35,Wet,0.6868,0.4896,27.28,27.84,26.9,74.68,83.08857142857143,19.595714285714287,1.327142857142857
Ligao,2014,36,Wet,0.6464,0.5322,26.68571429,27.7,25.58,118.36,84.88285714285713,16.102857142857143,1.7714285714285711
Ligao,2014,37,Wet,0.7807,0.556,26.59428571,27.07,26.08,63.540000000000006,85.55857142857143,15.075714285714286,1.841428571428572
Ligao,2014,39,Wet,0.7832,0.5682,26.38571429,27.31,25.61,127.9,88.93714285714286,11.57,2.9642857142857144
Ligao,2014,40,Wet,0.8334,0.5664,26.89857143,27.71,26.12,161.95999999999998,88.02428571428571,15.792857142857144,2.817142857142857
Ligao,2014,41,Cool Dry,0.8307,0.5103,27.65142857,28.11,27.03,11.36,83.14857142857143,20.43857142857143,1.342857142857143
Ligao,2014,42,Cool Dry,0.8371,0.5772,27.55,28.04,26.94,55.74,83.41142857142857,18.24,1.4357142857142855
Ligao,2014,43,Cool Dry,0.7633,0.5829,26.89428571,27.76,26.25,73.17999999999999,86.12571428571428,14.86,1.832857142857143
Ligao,2014,44,Cool Dry,0.8524,0.5363,26.77285714,28.69,26.12,95.1,87.61714285714287,13.808571428571428,2.212857142857143
Ligao,2014,45,Cool Dry,0.7989,0.5752,26.61571429,26.98,26.42,36.22,87.03857142857143,18.68142857142857,2.09
Ligao,2014,47,Cool Dry,0.7661,0.5327,26.85714286,27.34,26.4,57.77,87.89,14.694285714285714,2.491428571428571
Ligao,2014,48,Cool Dry,0.7928,0.5466,25.93142857,26.91,25.02,5.51,82.30714285714285,17.745714285714286,2.4785714285714286
Ligao,2014,49,Dry,0.7636,0.4849,26.13,26.41,25.78,46.1,86.82285714285715,13.877142857142855,2.7657142857142856
Ligao,2014,50,Dry,0.7461,0.5388,26.49,26.95,26.2,49.43,88.40142857142857,14.625714285714285,1.9385714285714288
Ligao,2014,51,Dry,0.8056,0.4645,26.52428571,26.85,26.15,142.36,89.5657142857143,13.38,2.8385714285714285
Ligao,2014,51,Dry,0.8056159099740783,0.4644900399474208,25.88285714,26.69,24.69,206.86,87.36428571428571,11.09142857142857,4.042857142857143
Ligao,2014,52,Dry,0.655,0.4431,25.95285714,26.5,25.01,121.95,89.26857142857143,11.79,2.7642857142857147
Ligao,2014,52,Dry,0.6549946973087543,0.443106855315346,25.64571429,26.02,24.94,91.17,89.47285714285715,12.612857142857145,3.15
Ligao,2015,1,Dry,0.7907553149657693,0.4506244954476747,25.29,25.48,25.18,136.97,92.80666666666666,4.86,4.173333333333333
Ligao,2015,2,Dry,0.7681218364365757,0.507223585315591,24.23571429,25.27,23.36,17.009999999999998,83.19428571428571,15.747142857142858,3.3742857142857146
Ligao,2015,3,Dry,0.7811689606194966,0.4868535458838253,24.48714286,25.04,23.87,242.67,86.36142857142856,12.108571428571429,3.91
Ligao,2015,4,Dry,0.759694924243498,0.5351672643563367,25.05571429,26.09,23.69,21.48,84.36285714285714,14.405714285714286,2.3657142857142857
Ligao,2015,6,Dry,0.7613272578615631,0.4997236754390184,24.62285714,25.56,23.67,36.71,84.58714285714287,13.801428571428572,3.177142857142857
Ligao,2015,7,Dry,0.7325585016757691,0.4969072130190028,24.02571429,25.08,23.36,10.75,81.19000000000001,18.035714285714285,2.841428571428572
Ligao,2015,8,Dry,0.7901574763952637,0.4854731885904866,24.96142857,25.55,24.45,69.76,87.29142857142857,14.328571428571427,2.877142857142857
Ligao,2015,9,Dry,0.778750252959199,0.50350252997294,24.21,24.52,23.59,12.02,80.39,17.84,3.0385714285714287
Ligao,2015,10,Hot Dry,0.7348005760639098,0.5349155592996013,25.03285714,25.4,24.28,7.959999999999999,80.88857142857144,20.205714285714286,2.845714285714286
Ligao,2015,11,Hot Dry,0.7333617330085552,0.5646234917888393,25.11285714,25.85,24.41,14.95,81.08285714285715,19.801428571428573,2.8842857142857143
Ligao,2015,12,Hot Dry,0.6212296050221947,0.4314524244878137,24.87571429,25.24,24.36,6.16,77.7,22.037142857142857,2.8428571428571425
Ligao,2015,14,Hot Dry,0.7356449976009626,0.5759043044967007,25.68142857,26.74,24.38,13.05,78.46428571428571,18.458571428571428,1.977142857142857
Ligao,2015,15,Hot Dry,0.7859264850645854,0.5113169380325036,26.48857143,27.05,25.94,20.73,80.71285714285715,19.83142857142857,2.46
Ligao,2015,16,Hot Dry,0.7277695672297714,0.5505975624794841,26.41571429,26.86,26.04,7.93,78.43714285714285,21.76714285714285,2.891428571428572
Ligao,2015,17,Hot Dry,0.7623812991116061,0.567870120105743,27.33571429,27.77,27.02,23.26,81.56142857142856,21.254285714285714,2.395714285714285
Ligao,2015,18,Hot Dry,0.7888430808379943,0.5254105129245524,27.35285714,28.33,26.98,28.33,79.30714285714285,22.414285714285715,2.704285714285714
Ligao,2015,19,Hot Dry,0.7618900443025011,0.5777521711294646,27.57714286,28.21,27.2,20.51,79.58571428571429,22.571428571428573,1.9442857142857144
Ligao,2015,20,Hot Dry,0.8114476526557179,0.5213265465095881,27.69428571,28.11,27.05,17.67,79.39857142857143,21.985714285714288,1.9642857142857144
Ligao,2015,22,Hot Dry,0.7939105855948444,0.5941308479841909,28.07428571,28.7,27.54,4.180000000000001,75.39999999999999,25.49428571428572,2.4171428571428573
Ligao,2015,23,Wet,0.7757852682227302,0.580806879472964,28.83857143,29.41,27.71,1.56,71.35142857142857,23.708571428571428,1.5557142857142858
Ligao,2015,24,Wet,0.8369668784704697,0.5834149233315881,29.65,29.87,29.32,11.45,69.48142857142857,24.187142857142856,1.437142857142857
Ligao,2015,25,Wet,0.6616237765479693,0.4462141422692369,28.66857143,29.21,28.29,29.040000000000003,77.50714285714285,21.164285714285715,1.851428571428572
Ligao,2015,26,Wet,0.6403911707250476,0.5181301200930584,28.72857143,29.29,28.42,18.15,77.99571428571429,21.435714285714283,1.8471428571428568
Ligao,2015,27,Wet,0.5551253622237743,0.4636462849032378,28.09285714,28.91,27.28,36.75,78.45142857142856,20.52428571428572,1.14
Ligao,2015,28,Wet,0.6841167372367898,0.5490519278312173,27.71571429,29.1,26.99,55.64,82.64857142857143,15.582857142857142,3.3085714285714287
Ligao,2015,30,Wet,0.793475506319892,0.6043051913458501,27.45714286,27.92,27.02,39.260000000000005,85.15857142857143,15.304285714285712,4.085714285714286
Ligao,2015,31,Wet,0.840598777284915,0.5745791605982968,27.50428571,27.86,27.14,10.16,84.42857142857143,18.50142857142857,2.441428571428572
Ligao,2015,32,Wet,0.8144125772856816,0.6443069180876781,27.12285714,27.69,25.86,40.41,81.34857142857143,18.34,1.615714285714286
Ligao,2015,33,Wet,0.8559659635423791,0.5623139233992575,27.43,27.86,26.55,36.85,80.58285714285714,20.04428571428572,1.5842857142857143
Ligao,2015,34,Wet,0.7827645967998385,0.6664769001366735,27.64,28.49,27.05,42.5,82.33285714285715,17.924285714285713,2.8114285714285714
Ligao,2015,35,Wet,0.8030338615753724,0.6647363115495124,28.28142857,29.03,26.99,16.67,79.62285714285714,21.56571428571429,0.9785714285714286
Ligao,2015,36,Wet,0.7942924209952841,0.652354707246836,28.16,29.3,27.44,47.87,80.72142857142856,17.14,3.665714285714286
Ligao,2015,38,Wet,0.8181584348214885,0.5935660180257609,27.44142857,27.68,27.15,40.38,81.66285714285713,18.83428571428572,1.8771428571428568
Ligao,2015,39,Wet,0.8248673980104368,0.578173408791794,27.92,28.65,27.27,24.91,81.22428571428573,19.91,1.365714285714286
Ligao,2015,40,Wet,0.8550729979246396,0.5309067258241272,27.48428571,28.27,26.78,57.23,84.50285714285714,20.58142857142857,1.9271428571428568
Ligao,2015,41,Cool Dry,0.7707228568704738,0.4994152241707493,27.74142857,28.72,27.2,51.14,83.81428571428572,18.93142857142857,2.275714285714286
Ligao,2015,42,Cool Dry,0.6747873896165633,0.497324506410035,26.93857143,27.95,25.68,59.95,85.5657142857143,14.742857142857144,2.04
Ligao,2015,43,Cool Dry,0.6442525340991466,0.4261898132416886,28.20285714,29.01,27.45,41.91,78.09857142857143,21.548571428571428,1.5142857142857142
Ligao,2015,44,Cool Dry,0.8165514304495323,0.5213650630894463,27.08285714,28.05,25.88,91.64,84.61428571428571,11.444285714285714,3.611428571428572
Ligao,2015,46,Cool Dry,0.8176667715324092,0.5202979096214474,27.60714286,27.87,27.24,6.45,82.41428571428571,18.787142857142857,2.9771428571428573
Ligao,2015,47,Cool Dry,0.788344908930883,0.5387275972658032,26.69142857,26.96,26.24,41.42,85.36428571428571,18.02857142857143,2.625714285714285
Ligao,2015,48,Cool Dry,0.7686070436561949,0.5754076629320088,26.83571429,27.04,26.4,46.71,85.49571428571429,18.46,2.907142857142857
Ligao,2015,49,Dry,0.8138153854647946,0.4980464787876555,26.86285714,27.01,26.78,31.33,84.0257142857143,18.222857142857144,2.755714285714286
Ligao,2015,50,Dry,0.779242344220294,0.4555299945541849,26.79857143,27.09,26.61,45.46,82.14999999999999,18.077142857142857,3.0742857142857143
Ligao,2015,51,Dry,0.7583100254979078,0.5236710155593023,26.86,27.26,26.42,76.44,85.15428571428572,15.918571428571427,2.9457142857142857
Ligao,2015,51,Dry,0.7583100254979078,0.5236710155593023,26.35857143,26.92,25.78,52.96,85.33571428571429,15.934285714285712,2.74
Ligao,2015,52,Dry,0.6975060953137865,0.4671116072922356,26.44285714,26.95,25.7,43.41,86.38285714285713,16.22714285714286,2.45
Ligao,2015,52,Dry,0.6975060953137865,0.4671116072922356,26.10428571,26.49,25.55,251.91000000000005,89.18857142857142,9.785714285714286,3.892857142857143
Ligao,2016,53,Dry,0.8189749893104957,0.5489859562790863,25.26714286,25.43,24.82,7.24,84.28714285714285,18.40714285714285,2.4200000000000004
Ligao,2016,1,Dry,0.8074758840568904,0.4919508289501724,25.86714286,26.75,25.07,22.75,84.75428571428571,15.774285714285714,1.9614285714285715
Ligao,2016,2,Dry,0.8115283651550947,0.5675249822132054,25.37571429,25.69,25.01,18.85,83.4557142857143,17.202857142857145,2.8542857142857145
Ligao,2016,4,Dry,0.8252521008201564,0.548269447820163,25.22142857,26.17,23.83,69.31,85.61571428571429,13.007142857142856,4.0600000000000005
Ligao,2016,5,Dry,0.7361715092068992,0.4876849606885999,25.69142857,26.43,25.22,36.19,84.80857142857143,15.218571428571428,2.77
Ligao,2016,6,Dry,0.8297703197113137,0.5382813861644035,24.98714286,25.85,24.44,70.03999999999999,84.5457142857143,16.33857142857143,3.2471428571428573
Ligao,2016,7,Dry,0.4514468503292086,0.3686349039317853,25.04428571,25.69,24.74,18.630000000000003,83.95857142857143,18.687142857142856,3.0471428571428567
Ligao,2016,8,Dry,0.8094789811170657,0.5785893194494601,25.37714286,25.7,25.17,75.71,84.01857142857143,17.62142857142857,3.4142857142857146
Ligao,2016,9,Hot Dry,0.8055458519674203,0.567039252394984,25.91142857,26.75,25.29,49.8,85.58857142857143,17.342857142857145,2.5171428571428573
Ligao,2016,10,Hot Dry,0.8169475031605251,0.5397645562175,25.69142857,26.16,25.38,3.72,83.88714285714286,23.05,2.4185714285714286
Ligao,2016,12,Hot Dry,0.7772524114944063,0.5671057223161279,25.79142857,25.93,25.49,2.09,82.13714285714286,23.56714285714286,2.051428571428571
Ligao,2016,13,Hot Dry,0.7540410497002251,0.6065004176749059,26.21857143,27.05,25.53,1.48,79.33571428571429,23.807142857142857,1.9157142857142857
Ligao,2016,14,Hot Dry,0.8001853402328732,0.490881924688616,26.70571429,26.99,26.18,20.84,80.27428571428571,19.00142857142857,2.9257142857142857
Ligao,2016,15,Hot Dry,0.7513685351670216,0.5273563156868869,27.19285714,27.81,26.83,13.91,79.36428571428571,22.698571428571427,2.645714285714285
Ligao,2016,16,Hot Dry,0.7425720318555502,0.5065293219109552,28.15142857,28.77,27.41,12.01,80.12142857142858,23.464285714285715,2.087142857142857
Ligao,2016,17,Hot Dry,0.7247943293435594,0.4703593575554128,27.60142857,27.74,27.35,14.06,78.98142857142857,23.84857142857143,2.6614285714285715
Ligao,2016,18,Hot Dry,0.6946510654424608,0.5045984784860386,28.50142857,29.33,27.55,12.18,76.18285714285715,23.73,2.1185714285714288
Ligao,2016,20,Hot Dry,0.5172588016538965,0.2788160127580813,28.47857143,28.72,28.17,13.54,77.13428571428572,23.632857142857144,2.7
Ligao,2016,21,Hot Dry,0.7061287889025987,0.49179776659883,28.90714286,29.26,28.61,30.09,77.32000000000001,21.64428571428571,1.9085714285714288
Ligao,2016,22,Wet,0.7809552796238112,0.5657397969052086,28.07714286,28.72,27.43,43.48,82.42857142857143,19.12142857142857,1.4742857142857144
Ligao,2016,23,Wet,0.7208478654150456,0.531660521060047,28.40714286,28.84,28.01,34.2,80.83,19.90571428571429,1.3857142857142857
Ligao,2016,24,Wet,0.7548660724084936,0.5829312613310401,28.86857143,29.35,28.65,34.3,79.09714285714286,20.012857142857143,1.96
Ligao,2016,25,Wet,0.7046883325086067,0.4317898750735705,27.86285714,28.24,27.57,60.7,81.72,16.391428571428573,1.508571428571429
Ligao,2016,26,Wet,0.6405232201594758,0.4600722064205467,27.58,28.34,26.91,72.72999999999999,81.65714285714286,17.574285714285715,1.4685714285714284
Ligao,2016,28,Wet,0.8131807870606342,0.6139764306149831,27.03142857,27.79,26.67,70.17,85.81285714285714,15.335714285714287,2.857142857142857
Ligao,2016,29,Wet,0.6196439238743772,0.509881734531944,28.50142857,29.17,28.0,14.34,77.26714285714286,21.125714285714285,0.9514285714285714
Ligao,2016,30,Wet,0.8596685727469785,0.5440264640266813,28.01714286,28.83,27.23,24.25,80.03857142857143,20.36428571428572,1.4357142857142855
Ligao,2016,31,Wet,0.4432647137636695,0.3712803958516616,27.99857143,29.0,26.95,105.69,81.42428571428572,16.580000000000002,1.92
Ligao,2016,32,Wet,0.7364031579023853,0.5430367799977025,27.56142857,28.84,26.84,38.47,84.27714285714286,18.711428571428574,2.3042857142857147
Ligao,2016,33,Wet,0.6199791831951617,0.4845537707268565,27.30571429,27.66,26.98,50.24,85.62571428571428,16.419999999999998,4.311428571428571
Ligao,2016,34,Wet,0.7833431883654735,0.6028315079275505,27.28142857,27.72,26.33,73.9,88.41571428571429,16.075714285714287,2.947142857142857
Ligao,2016,36,Wet,0.5753389252742294,0.3907269069987479,27.62571429,28.12,27.09,19.46,86.70428571428572,19.86285714285714,3.0471428571428567
Ligao,2016,37,Wet,0.7819597253066246,0.53169692244979,27.94,28.68,27.64,33.81,81.80571428571429,20.78428571428572,1.1442857142857144
Ligao,2016,38,Wet,0.784876582993433,0.5319300426865977,27.25142857,27.59,26.88,41.2,87.53857142857143,19.715714285714284,2.222857142857143
Ligao,2016,39,Wet,0.6329074046752112,0.4442942599490566,27.31142857,27.68,26.65,62.48,86.27,18.06428571428572,1.5885714285714283
Ligao,2016,40,Cool Dry,0.8276230196272425,0.5728400124954004,26.86,27.6,25.8,84.33,87.24000000000001,15.055714285714286,2.3642857142857143
Ligao,2016,41,Cool Dry,0.8133204129778938,0.5404069377934271,26.91857143,28.15,26.1,81.89999999999999,86.23857142857143,14.43142857142857,1.5071428571428571
Ligao,2016,42,Cool Dry,0.8213476838743651,0.5201012108859001,26.76142857,27.61,26.22,195.06,87.4542857142857,12.855714285714289,2.52
Ligao,2016,44,Cool Dry,0.7704693868083657,0.502866604932217,27.02857143,27.33,26.6,35.17,88.06857142857143,16.884285714285713,2.1542857142857144
Ligao,2016,45,Cool Dry,0.7252142404010375,0.4839794708590573,26.99428571,27.27,26.79,121.75,89.33000000000001,14.23,2.564285714285714
Ligao,2016,46,Cool Dry,0.8030832020507414,0.5382692144987402,25.86428571,26.58,25.12,12.39,82.19714285714285,16.669999999999998,2.8742857142857146
Ligao,2016,47,Cool Dry,0.793126303874247,0.5558515518383466,26.82714286,27.17,26.42,126.41,89.58714285714287,12.558571428571428,2.557142857142857
Ligao,2016,48,Dry,0.8146063029958408,0.4909206770632494,26.43428571,26.67,26.07,49.8,88.01428571428572,15.13,3.04
Ligao,2016,49,Dry,0.6823323408332392,0.3257469946412397,26.41857143,26.85,25.73,107.05,88.90285714285714,12.588571428571427,2.13
Ligao,2016,50,Dry,0.7302446449106047,0.4317205991614012,25.73714286,26.57,24.98,217.25,91.38428571428572,10.081428571428573,2.6757142857142857
Ligao,2016,52,Dry,0.5485560251724109,0.3379832719282228,25.92714286,26.18,25.77,78.4,88.28571428571429,11.86285714285714,3.4442857142857144
Ligao,2017,52,Dry,0.2860814872472959,0.1803962033656069,25.60285714,26.33,25.04,65.44,87.0657142857143,12.175714285714289,3.31
Ligao,2017,2,Dry,0.452934649013786,0.3327594696207955,24.63142857,25.46,23.72,201.17,88.86285714285714,10.73857142857143,3.69
Ligao,2017,3,Dry,0.6536243084060288,0.4191184269748435,24.66142857,25.46,24.07,34.3,84.87142857142858,14.52,3.721428571428572
Ligao,2017,4,Dry,0.5671544038322942,0.3720446968984361,25.31714286,26.24,24.4,59.15,88.08000000000001,14.572857142857142,2.744285714285714
Ligao,2017,5,Dry,0.6939022217379874,0.4327972569648194,24.31285714,25.33,22.83,10.56,82.19000000000001,18.17142857142857,3.2842857142857147
Ligao,2017,6,Dry,0.2509369490293329,0.1965009012508195,24.08142857,25.48,22.51,44.78,83.51142857142858,15.491428571428573,3.6542857142857135
Ligao,2017,7,Dry,0.7773597628574896,0.580641291498109,25.48714286,25.95,25.19,34.18,87.04142857142857,18.514285714285712,2.6128571428571425
Ligao,2017,8,Dry,0.7515192018835257,0.5243646190149254,25.26,25.65,24.86,30.9,82.67714285714285,20.06,3.021428571428572
Ligao,2017,10,Hot Dry,0.7880686270571885,0.5487248678770096,25.11285714,25.95,24.72,52.71,84.07000000000001,18.90571428571429,3.0542857142857143
Ligao,2017,11,Hot Dry,0.7724432862438585,0.6098362117858148,25.44571429,26.63,24.71,65.78999999999999,83.43857142857142,17.194285714285716,2.5700000000000003
Ligao,2017,12,Hot Dry,0.7518857152309706,0.630739609743335,26.42285714,26.89,25.03,39.2,85.47857142857143,21.42,2.05
Ligao,2017,13,Hot Dry,0.733000133713249,0.6021814938813239,25.74571429,26.18,25.36,51.66,85.49857142857142,18.212857142857143,3.127142857142857
Ligao,2017,14,Hot Dry,0.756961575124728,0.5527850573669147,25.81571429,26.63,24.95,28.28,84.70714285714287,18.562857142857144,3.1042857142857145
Ligao,2017,15,Hot Dry,0.7703895188301555,0.5595815190618418,27.01,27.25,26.24,34.2,81.66428571428571,21.860000000000003,2.455714285714286
Ligao,2017,16,Hot Dry,0.7795657662277513,0.5224905333122347,27.74857143,28.36,27.34,1.72,76.88714285714286,24.32857142857143,1.6985714285714286
Ligao,2017,18,Hot Dry,0.7174919924982375,0.5258514575185338,27.83857143,28.61,27.07,24.91,83.56285714285715,23.698571428571427,2.045714285714286
Ligao,2017,19,Hot Dry,0.8165076581941855,0.515123831404443,28.39428571,29.39,27.74,46.98,82.64,21.22142857142857,1.3628571428571428
Ligao,2017,20,Hot Dry,0.7299932570220654,0.5102929155101192,28.07571429,28.6,27.48,50.89,83.82857142857142,18.762857142857143,1.3642857142857143
Ligao,2017,21,Hot Dry,0.7630707424862423,0.526857660455623,28.65285714,28.82,28.34,7.92,82.99714285714286,23.08,1.58
Ligao,2017,22,Wet,0.7527497927270229,0.5965508332856743,27.68714286,29.3,26.7,82.57000000000001,84.87714285714286,16.56,1.6842857142857142
Ligao,2017,23,Wet,0.77111632003659,0.56273023622867,28.45428571,29.69,27.71,9.07,79.35142857142857,23.98,1.384285714285714
Ligao,2017,24,Wet,0.7623077746932376,0.5785210718641602,28.18142857,28.63,27.5,24.64,78.72714285714287,22.027142857142856,1.3071428571428572
Ligao,2017,26,Wet,0.6723162491032564,0.5662026794238747,27.81714286,28.51,27.29,46.11,80.16714285714285,19.148571428571422,1.147142857142857
Ligao,2017,27,Wet,0.5040887972518006,0.4101982349380982,27.14714286,27.53,26.88,72.2,84.40142857142857,15.604285714285714,1.758571428571429
Ligao,2017,28,Wet,0.5825185014908777,0.4108973521001671,27.61857143,28.35,26.76,94.92,80.39571428571428,17.622857142857143,1.167142857142857
Ligao,2017,29,Wet,0.7214619811280407,0.5133387182286092,26.83,27.55,26.35,99.54,86.82000000000001,14.578571428571427,2.067142857142857
Ligao,2017,30,Wet,0.6818310402835894,0.4650766336000254,27.57,28.09,27.01,32.27,86.97,20.08,2.795714285714286
Ligao,2017,31,Wet,0.8131213167576298,0.6333795284181707,28.14571429,28.94,27.2,26.47,81.46714285714286,21.81571428571429,1.31
Ligao,2017,32,Wet,0.7611547786241294,0.5584936240239227,27.89428571,28.54,26.74,43.23,82.91,19.527142857142856,1.6257142857142857
Ligao,2017,34,Wet,0.8089337579565319,0.580838050173194,27.08,28.13,25.85,92.47,84.41285714285713,15.521428571428572,2.1685714285714286
Ligao,2017,35,Wet,0.7950139420611493,0.6911594251165822,27.56428571,27.86,27.13,24.18,86.0442857142857,19.395714285714288,2.564285714285714
Ligao,2017,36,Wet,0.8338874950251685,0.5631402925322873,27.93428571,28.84,26.79,67.42,82.85142857142857,17.75,1.3257142857142856
Ligao,2017,37,Wet,0.6756386706337739,0.5008443311501449,27.44428571,28.81,26.23,66.18,83.57714285714285,16.28142857142857,1.9742857142857144
Ligao,2017,38,Wet,0.7837964371527738,0.492415842054432,27.39428571,28.25,26.87,77.02,85.10857142857142,17.942857142857143,1.5157142857142856
Ligao,2017,39,Wet,0.8223849727445904,0.6579257988808573,27.13285714,27.65,26.69,70.8,85.64285714285714,15.301428571428572,1.467142857142857
Ligao,2017,40,Cool Dry,0.2984284933232581,0.2371388283176813,27.31714286,27.74,26.85,85.08000000000001,88.0,13.53,2.7157142857142857
Ligao,2017,42,Cool Dry,0.8134930233679487,0.5341979689828721,27.09428571,28.17,26.2,106.46,86.97285714285714,12.797142857142855,2.29
Ligao,2017,43,Cool Dry,0.8280221152979341,0.5497514922197837,26.50428571,26.89,26.16,199.76,89.67428571428572,12.508571428571427,2.8685714285714283
Ligao,2017,44,Cool Dry,0.8007178490664325,0.5798721934100426,26.68285714,27.03,26.08,99.62,89.45428571428572,15.15,2.707142857142857
Ligao,2017,45,Cool Dry,0.7968160477265342,0.4960404938306958,26.68285714,27.02,26.26,88.17999999999999,89.37428571428572,13.945714285714288,2.442857142857143
Ligao,2017,46,Cool Dry,0.7573255363355734,0.597810694465233,26.90714286,27.01,26.66,64.77000000000001,87.39857142857143,15.412857142857144,3.1157142857142857
Ligao,2017,47,Cool Dry,0.822254388120529,0.529809081504651,26.88428571,27.06,26.73,56.78,87.88,15.507142857142856,2.91
Ligao,2017,48,Dry,0.7969071311667396,0.5111045494910953,27.12571429,27.71,26.63,59.3,85.04857142857144,15.45,1.72
Ligao,2017,50,Dry,0.6589443576488926,0.4878931803428991,25.88428571,26.81,23.98,428.1,90.28,7.378571428571428,3.768571428571428
Ligao,2017,51,Dry,0.7768416414018608,0.4293667136786554,26.31285714,26.64,25.82,119.22,89.89857142857143,12.631428571428572,3.262857142857143
Ligao,2017,51,Dry,0.7768416414018608,0.4293667136786554,26.0085714,26.44,25.68,33.1,84.30857143,17.17,3.137142857
Ligao,2017,52,Dry,0.8246863110655687,0.4836990722643582,26.05,26.68,25.44,99.7,86.88428571,14.05428571,2.847142857
Ligao,2018,1,Dry,0.6273048880767672,0.4587157914012375,25.4414286,26.27,24.62,24.74,84.63,17.02142857,2.147142857
Ligao,2018,2,Dry,0.5304379979890276,0.3749095679842272,25.7871429,26.23,25.17,130.83,87.28571429,15.15571429,3.121428571
Ligao,2018,3,Dry,0.5650018841953451,0.3055367508493971,25.67,26.05,25.27,98.85,85.44857143,15.81857143,2.938571429
Ligao,2018,4,Dry,0.7145093702785841,0.4290131705603412,26.0085714,26.33,25.56,56.13,87.33142857,17.14571429,2.498571429
Ligao,2018,5,Dry,0.7933665136427747,0.434363766,25.8171429,26.34,25.12,42.23,83.15714286,17.82285714,2.975714286
Ligao,2018,6,Dry,0.7595396900351209,0.4505566877301697,25.7771429,26.33,25.3,54.91,84.53142857,19.38285714,2.885714286
Ligao,2018,7,Dry,0.7921764677132022,0.4945830455845522,25.7942857,26.4,25.06,36.26,82.76428571,19.91285714,2.968571429
Ligao,2018,9,Dry,0.8307003463265663,0.4946242429460853,25.73,26.01,25.24,19.36,81.01857143,19.62428571,2.465714286
Ligao,2018,10,Hot Dry,0.8254883915698762,0.5070663898929765,26.1585714,26.64,25.65,27.89,81.94142857,20.27714286,2.64
Ligao,2018,11,Hot Dry,0.8045032962463282,0.5063343015781476,26.8614286,27.15,26.52,46.76,85.75,20.08,2.58
Ligao,2018,12,Hot Dry,0.7835589705072536,0.6358622572696626,27.0714286,27.66,26.67,22.24,81.97142857,22.11571429,2.401428571
Ligao,2018,13,Hot Dry,0.7051153172152116,0.4794132445219771,27.4871429,27.73,27.16,9.2,81.60714286,24.19285714,2.392857143
Ligao,2018,14,Hot Dry,0.7914572868109138,0.5859589655907433,27.6428571,27.88,27.44,34.06,84.00428571,19.48,2.38
Ligao,2018,15,Hot Dry,0.8007153324315894,0.5602453632443303,28.0757143,28.49,27.71,4.59,79.68714286,23.08142857,1.924285714
Ligao,2018,17,Hot Dry,0.7941957921503163,0.5733337001184959,27.85,28.22,27.47,16.06,82.41714286,21.52142857,1.87
Ligao,2018,18,Hot Dry,0.8013941417097372,0.5325668728587902,27.9828571,28.19,27.78,21.25,83.55571429,21.55,1.81
Ligao,2018,19,Hot Dry,0.7312229027717817,0.5105286383296314,27.8728571,28.14,27.5,42.31,84.21714286,18.79,1.785714286
Ligao,2018,20,Hot Dry,0.7606223254141842,0.4911137324136765,27.7871429,28.13,27.33,98.85,84.51285714,12.51285714,2.972857143
Ligao,2018,21,Hot Dry,0.560787499,0.4028282861423819,27.9228571,28.3,27.65,18.98,84.65285714,20.18428571,3.075714286
Ligao,2018,22,Wet,0.7591195856298373,0.5779883942780308,27.3757143,28.03,26.71,31.86,82.69142857,19.26285714,1.588571429
Ligao,2018,23,Wet,0.6053061195057354,0.4316004350941239,27.4657143,28.32,26.49,21.81,81.78857143,18.86428571,1.657142857
Ligao,2018,25,Wet,0.7539117901195725,0.5886048719630943,26.9371429,27.23,26.79,35.12,86.52571429,21.66428571,1.818571429
Ligao,2018,26,Wet,0.7031569679035534,0.5636993457602831,26.9757143,27.33,26.39,78.83,88.30714286,17.12714286,2.917142857
Ligao,2018,27,Wet,0.7228154315627132,0.5176923707535107,27.3057143,27.98,26.46,51.98,86.35285714,16.23571429,4.042857143
Ligao,2018,28,Wet,0.7187246978313032,0.5069381306882006,26.9942857,27.37,26.57,46.71,87.80285714,16.79428571,2.822857143
Ligao,2018,29,Wet,0.6513697625534738,0.4880517219674677,26.8642857,27.39,26.28,45.59,88.14571429,19.75571429,2.861428571
Ligao,2018,30,Wet,0.3868928563501309,0.3022220969221342,26.8528571,27.4,26.59,39.99,87.09571429,14.02571429,3.528571429
Ligao,2018,31,Wet,0.7917227158509149,0.5922047240815989,27.26,27.63,26.78,23.27,85.23428571,18.66714286,3.488571429
Ligao,2018,33,Wet,0.8024040837425118,0.6333182898177349,27.3328571,27.75,26.47,11.58,84.47142857,19.99142857,3.008571429
